iter	RMSE
1683	240.2427802
1684	240.2099755
1685	240.1810584
1686	240.0797954
1687	239.9793117
1688	239.9570016
1689	239.8579335
1690	239.8380582
1691	239.8203012
1692	239.7222974
1693	239.6721414
1694	239.5751898
1695	239.4792986
1696	239.4391387
1697	239.3932952
1698	239.3436246
1699	239.3133951
1700	239.2188517
1701	239.1736557
1702	239.0923324
1703	239.0166503
1704	238.9843211
1705	238.9395773
1706	238.8953176
1707	238.8663932
1708	238.8353924
1709	238.7680058
1710	238.7193606
1711	238.6739433
1712	238.5802151
1713	238.5067121
1714	238.4780605
1715	238.4347436
1716	238.3552674
1717	238.342182
1718	238.3125162
1719	238.214928
1720	238.122066
1721	238.0302182
1722	238.0038326
1723	237.9781847
1724	237.9497744
1725	237.902081
1726	237.8111734
1727	237.7823745
1728	237.7724981
1729	237.7296108
1730	237.6844883
1731	237.6526747
1732	237.6212194
1733	237.5517587
1734	237.5355899
1735	237.4673709
1736	237.4392023
1737	237.4182627
1738	237.3951292
1739	237.3673062
1740	237.2772166
1741	237.2405438
1742	237.2017709
1743	237.1126326
1744	237.0244675
1745	236.9993843
1746	236.9546711
1747	236.8674387
1748	236.8528327
1749	236.7665459
1750	236.725089
1751	236.7000302
1752	236.6146478
1753	236.5698161
1754	236.5342839
1755	236.5118651
1756	236.4643771
1757	236.3868531
1758	236.3452349
1759	236.303082
1760	236.2634706
1761	236.1838657
1762	236.1457391
1763	236.0611402
1764	236.0258198
1765	235.9421306
1766	235.9109588
1767	235.8281721
1768	235.7901612
1769	235.7731382
1770	235.7586061
1771	235.7324105
1772	235.6881642
1773	235.6728269
1774	235.6449603
1775	235.6153981
1776	235.5846853
1777	235.5026924
1778	235.4613551
1779	235.3802435
1780	235.3400595
1781	235.2598153
1782	235.2160142
1783	235.1366304
1784	235.0899515
1785	235.0749589
1786	235.0502858
1787	235.0212689
1788	235.0069245
1789	234.9623505
1790	234.9346879
1791	234.9196581
1792	234.8891846
1793	234.8481736
1794	234.7695392
1795	234.7421569
1796	234.665998
1797	234.6293458
1798	234.6151349
1799	234.5851137
1800	234.5585993
1801	234.5239436
1802	234.4805085
1803	234.4138489
1804	234.3296547
1805	234.3025118
1806	234.2744245
1807	234.2475725
1808	234.181169
1809	234.1409685
1810	234.0629703
1811	233.9879598
1812	233.9716679
1813	233.9082028
1814	233.8651408
1815	233.8356135
1816	233.7583851
1817	233.7312706
1818	233.7070685
1819	233.6617214
1820	233.6324911
1821	233.6058508
1822	233.5294067
1823	233.5002717
1824	233.4626097
1825	233.4451513
1826	233.4137424
1827	233.3769362
1828	233.339207
1829	233.2635719
1830	233.1887626
1831	233.1603759
1832	233.1204247
1833	233.0464053
1834	233.001428
1835	232.9671683
1836	232.9519826
1837	232.9438389
1838	232.852191
1839	232.7789181
1840	232.748021
1841	232.7228663
1842	232.6361162
1843	232.6000227
1844	232.5477248
1845	232.5230754
1846	232.5021723
1847	232.4295928
1848	232.3816113
1849	232.333843
1850	232.3055456
1851	232.2319217
1852	232.1980229
1853	232.1333157
1854	232.1116214
1855	232.0397286
1856	232.0136343
1857	231.9425185
1858	231.8721789
1859	231.8515451
1860	231.7819645
1861	231.7520173
1862	231.6842239
1863	231.6421095
1864	231.616255
1865	231.5896598
1866	231.5816095
1867	231.5736491
1868	231.5294026
1869	231.4696556
1870	231.4617789
1871	231.4358207
1872	231.3758034
1873	231.3405057
1874	231.2944736
1875	231.2561511
1876	231.2311053
1877	231.2168175
1878	231.1906199
1879	231.108917
1880	231.0927312
1881	231.0288767
1882	230.9899375
1883	230.9460566
1884	230.9295017
1885	230.9012307
1886	230.8300293
1887	230.8046056
1888	230.769902
1889	230.7419364
1890	230.7194266
1891	230.6994833
1892	230.6303768
1893	230.5956725
1894	230.5635118
1895	230.5275059
1896	230.4845555
1897	230.4161961
1898	230.3485852
1899	230.3060811
1900	230.2907994
1901	230.256244
1902	230.1893462
1903	230.1797294
1904	230.1410698
1905	230.07489
1906	230.0094339
1907	229.9446934
1908	229.9118502
1909	229.8539417
1910	229.8461489
1911	229.8042057
1912	229.7622306
1913	229.747961
1914	229.7044797
1915	229.6403658
1916	229.6039947
1917	229.5768689
1918	229.555665
1919	229.4863632
1920	229.4528359
1921	229.438738
1922	229.3752545
1923	229.3487305
1924	229.3211044
1925	229.2762643
1926	229.2611187
1927	229.2483143
1928	229.18548
1929	229.1651814
1930	228.9475223
1931	228.9398262
1932	228.9083951
1933	228.8461761
1934	228.8241958
1935	228.7626477
1936	228.7354634
1937	228.7043362
1938	228.6220398
1939	228.5970689
1940	228.5361327
1941	228.4758616
1942	228.4339628
1943	228.3925205
1944	228.3849237
1945	228.3431923
1946	228.3101358
1947	228.2682684
1948	228.2297048
1949	228.2101704
1950	228.1504902
1951	228.0914612
1952	228.0175127
1953	227.987594
1954	227.9291768
1955	227.9025491
1956	227.8646236
1957	227.8313318
1958	227.7740665
1959	227.7162369
1960	227.6751087
1961	227.6644971
1962	227.6395923
1963	227.6255491
1964	227.6116605
1965	227.56998
1966	227.5085265
1967	227.4641649
1968	227.4425123
1969	227.3753831
1970	227.3126804
1971	227.2800688
1972	227.2474118
1973	227.2258772
1974	227.1847605
1975	227.1187762
1976	227.0899758
1977	227.0619221
1978	227.0048507
1979	226.9640377
1980	226.9367903
1981	226.9121121
1982	226.8392311
1983	226.8317672
1984	226.7916014
1985	226.7314851
1986	226.7074156
1987	226.681836
1988	226.6380848
1989	226.5805976
1990	226.5216205
1991	226.5069928
1992	226.4501103
1993	226.4258782
1994	226.3859391
1995	226.3201615
1996	226.2991095
1997	226.242811
1998	226.2096139
1999	226.2022455
