iter	Passed	Remaining
1703	5132	891
1704	5154	891
1705	5156	888
1706	5158	885
1707	5161	882
1708	5163	879
1709	5164	875
1710	5166	872
1711	5167	869
1712	5168	866
1713	5170	862
1714	5172	859
1715	5174	856
1716	5176	853
1717	5182	850
1718	5185	847
1719	5187	844
1720	5189	841
1721	5191	838
1722	5192	834
1723	5200	832
1724	5203	829
1725	5204	826
1726	5206	823
1727	5211	820
1728	5216	817
1729	5220	814
1730	5233	813
1731	5237	810
1732	5238	807
1733	5240	803
1734	5242	800
1735	5244	797
1736	5246	794
1737	5249	791
1738	5255	788
1739	5258	785
1740	5262	782
1741	5264	779
1742	5266	776
1743	5268	773
1744	5270	770
1745	5271	766
1746	5273	763
1747	5275	760
1748	5277	757
1749	5279	754
1750	5282	751
1751	5283	747
1752	5284	744
1753	5286	741
1754	5290	738
1755	5294	735
1756	5297	732
1757	5300	729
1758	5306	727
1759	5316	724
1760	5317	721
1761	5353	723
1762	5355	719
1763	5357	716
1764	5358	713
1765	5361	710
1766	5363	707
1767	5364	703
1768	5366	700
1769	5368	697
1770	5369	694
1771	5371	691
1772	5373	688
1773	5375	684
1774	5382	682
1775	5392	680
1776	5394	677
1777	5396	673
1778	5400	670
1779	5402	667
1780	5406	664
1781	5407	661
1782	5413	658
1783	5421	656
1784	5424	653
1785	5426	650
1786	5431	647
1787	5434	644
1788	5436	641
1789	5438	637
1790	5442	635
1791	5447	632
1792	5452	629
1793	5455	626
1794	5458	623
1795	5460	620
1796	5464	617
1797	5468	614
1798	5470	611
1799	5473	608
1800	5488	606
1801	5499	604
1802	5502	601
1803	5504	598
1804	5508	595
1805	5513	592
1806	5515	589
1807	5523	586
1808	5527	583
1809	5540	581
1810	5542	578
1811	5547	575
1812	5549	572
1813	5550	569
1814	5552	565
1815	5553	562
1816	5556	559
1817	5557	556
1818	5561	553
1819	5564	550
1820	5569	547
1821	5572	544
1822	5575	541
1823	5578	538
1824	5580	535
1825	5582	531
1826	5583	528
1827	5589	525
1828	5591	522
1829	5592	519
1830	5595	516
1831	5597	513
1832	5599	510
1833	5601	506
1834	5603	503
1835	5606	500
1836	5611	497
1837	5615	494
1838	5619	491
1839	5622	488
1840	5623	485
1841	5628	482
1842	5630	479
1843	5631	476
1844	5632	473
1845	5634	470
1846	5636	466
1847	5639	463
1848	5642	460
1849	5647	457
1850	5651	454
1851	5654	451
1852	5657	448
1853	5661	445
1854	5663	442
1855	5665	439
1856	5667	436
1857	5669	433
1858	5671	430
1859	5672	426
1860	5674	423
1861	5676	420
1862	5678	417
1863	5684	414
1864	5687	411
1865	5693	408
1866	5696	405
1867	5698	402
1868	5699	399
1869	5701	396
1870	5703	393
1871	5705	390
1872	5706	386
1873	5710	383
1874	5712	380
1875	5715	377
1876	5722	374
1877	5726	371
1878	5729	368
1879	5733	365
1880	5735	362
1881	5737	359
1882	5740	356
1883	5747	353
1884	5749	350
1885	5750	347
1886	5752	344
1887	5760	341
1888	5762	338
1889	5771	335
1890	5772	332
1891	5774	329
1892	5775	326
1893	5776	323
1894	5777	320
1895	5779	317
1896	5791	314
1897	5793	311
1898	5795	308
1899	5797	305
1900	5819	303
1901	5821	299
1902	5825	296
1903	5827	293
1904	5831	290
1905	5832	287
1906	5835	284
1907	5842	281
1908	5845	278
1909	5853	275
1910	5855	272
1911	5856	269
1912	5857	266
1913	5859	263
1914	5861	260
1915	5863	257
1916	5865	253
1917	5867	250
1918	5868	247
1919	5870	244
1920	5871	241
1921	5872	238
1922	5874	235
1923	5883	232
1924	5886	229
1925	5890	226
1926	5896	223
1927	5897	220
1928	5899	217
1929	5901	214
1930	5905	211
1931	5914	208
1932	5916	205
1933	5918	201
1934	5921	198
1935	5925	195
1936	5929	192
1937	5932	189
1938	5935	186
1939	5937	183
1940	5939	180
1941	5941	177
1942	5943	174
1943	5946	171
1944	5947	168
1945	5949	165
1946	5951	162
1947	5952	158
1948	5957	155
1949	5961	152
1950	5964	149
1951	5968	146
1952	5972	143
1953	5976	140
1954	5979	137
1955	5981	134
1956	5990	131
1957	5991	128
1958	5993	125
1959	5994	122
1960	5996	119
1961	6004	116
1962	6009	113
1963	6018	110
1964	6021	107
1965	6022	104
1966	6030	101
1967	6032	98
1968	6035	95
1969	6038	91
1970	6039	88
1971	6052	85
1972	6058	82
1973	6062	79
1974	6064	76
1975	6066	73
1976	6074	70
1977	6077	67
1978	6091	64
1979	6096	61
1980	6105	58
1981	6107	55
1982	6114	52
1983	6116	49
1984	6119	46
1985	6121	43
1986	6124	40
1987	6128	36
1988	6132	33
1989	6141	30
1990	6146	27
1991	6151	24
1992	6153	21
1993	6155	18
1994	6156	15
1995	6158	12
1996	6160	9
1997	6163	6
1998	6165	3
1999	6167	0
