iter	RMSE
1502	0.07101571272
1503	0.07100907902
1504	0.07098205243
1505	0.07097753862
1506	0.07096307817
1507	0.07094058688
1508	0.07093760219
1509	0.07092051535
1510	0.07091446676
1511	0.07089972249
1512	0.07089068093
1513	0.07088751076
1514	0.07088455644
1515	0.07087859498
1516	0.07084801907
1517	0.07081860501
1518	0.07080891027
1519	0.07079121852
1520	0.07077640196
1521	0.07074742653
1522	0.07073157401
1523	0.07071307499
1524	0.07069579735
1525	0.07069312443
1526	0.07068635698
1527	0.07065856732
1528	0.07064691627
1529	0.07061925207
1530	0.07060706385
1531	0.07059267832
1532	0.07059003946
1533	0.0705779817
1534	0.07056284453
1535	0.07055971027
1536	0.0705404614
1537	0.07051476579
1538	0.07047379575
1539	0.0704644995
1540	0.07045196057
1541	0.07044470392
1542	0.07044206903
1543	0.07043344375
1544	0.07042330687
1545	0.0704199284
1546	0.07038620424
1547	0.07038094719
1548	0.07037527147
1549	0.07036510751
1550	0.070349929
1551	0.07033637043
1552	0.07032858535
1553	0.07032552605
1554	0.07030450106
1555	0.07028002249
1556	0.07026657602
1557	0.07024890253
1558	0.07024580623
1559	0.07022143478
1560	0.07021241037
1561	0.07019657531
1562	0.07018887698
1563	0.0701860162
1564	0.07017866011
1565	0.07015106588
1566	0.07014483255
1567	0.07012228303
1568	0.07011845353
1569	0.07009456495
1570	0.07007498814
1571	0.07006912521
1572	0.07005756717
1573	0.0700462103
1574	0.07002986828
1575	0.07002704046
1576	0.07001895213
1577	0.06999686968
1578	0.06997112854
1579	0.06995683546
1580	0.06994693706
1581	0.06992637236
1582	0.06989485384
1583	0.06988240268
1584	0.0698793892
1585	0.06987685944
1586	0.0698414999
1587	0.06982890625
1588	0.06981730961
1589	0.06980823158
1590	0.06979272951
1591	0.06978478364
1592	0.06976638323
1593	0.06975116333
1594	0.06973867823
1595	0.06973177291
1596	0.06970065553
1597	0.06969219936
1598	0.06968920528
1599	0.06966912597
1600	0.06965836274
1601	0.06964953881
1602	0.06964676702
1603	0.06962958728
1604	0.06960903199
1605	0.0695953493
1606	0.06958647898
1607	0.06957482709
1608	0.06957194739
1609	0.06955178134
1610	0.06953618207
1611	0.06953369813
1612	0.06952621926
1613	0.06951815271
1614	0.06949671035
1615	0.06947574422
1616	0.06946748265
1617	0.06945850378
1618	0.06945603324
1619	0.06945330352
1620	0.06944403664
1621	0.06943640407
1622	0.06943332353
1623	0.0694246432
1624	0.06941783109
1625	0.06940548344
1626	0.06939404262
1627	0.06938443924
1628	0.06937569344
1629	0.06936840213
1630	0.0693402613
1631	0.06933752194
1632	0.0693284422
1633	0.06932576884
1634	0.06931889815
1635	0.06930253772
1636	0.06928644017
1637	0.06926708274
1638	0.0692587051
1639	0.06925616964
1640	0.06923995084
1641	0.06922912244
1642	0.06922609211
1643	0.06921076536
1644	0.06920074839
1645	0.06917876461
1646	0.06916986327
1647	0.06915460213
1648	0.06913340621
1649	0.06912005533
1650	0.06910971094
1651	0.06909933395
1652	0.06909259338
1653	0.06908957649
1654	0.06907949515
1655	0.0690667933
1656	0.06905905944
1657	0.0690317438
1658	0.06902893156
1659	0.06900202865
1660	0.06897353199
1661	0.06895126745
1662	0.06894266034
1663	0.06892912556
1664	0.0689067726
1665	0.06889694282
1666	0.06889441994
1667	0.06889186048
1668	0.06888725879
1669	0.0688739606
1670	0.06887134348
1671	0.06886382184
1672	0.06884061516
1673	0.0688278427
1674	0.06880583377
1675	0.06880005009
1676	0.06877815949
1677	0.0687695343
1678	0.06875221663
1679	0.06874135913
1680	0.06873914485
1681	0.06872263844
1682	0.0687105484
1683	0.06869542075
1684	0.06869264106
1685	0.06867420097
1686	0.06866659536
1687	0.06865704558
1688	0.06862161158
1689	0.06858716769
1690	0.06857687044
1691	0.06856579061
1692	0.0685542649
1693	0.06855135449
1694	0.06852869513
1695	0.06851661219
1696	0.06851389459
1697	0.06850232276
1698	0.06847844875
1699	0.06847251287
1700	0.06845647607
1701	0.06844940129
1702	0.06842925906
1703	0.06841114106
1704	0.06838978006
1705	0.06837327577
1706	0.06835996558
1707	0.06833039844
1708	0.06831458516
1709	0.06830666013
1710	0.0683003015
1711	0.06828866116
1712	0.06826031853
1713	0.06823076396
1714	0.06821532024
1715	0.06819494683
1716	0.0681852676
1717	0.06817413684
1718	0.06816744931
1719	0.06816030221
1720	0.06814700096
1721	0.06813501367
1722	0.0681324623
1723	0.06813018983
1724	0.06810422011
1725	0.0680738543
1726	0.06805918426
1727	0.06805665383
1728	0.06802972781
1729	0.06800844894
1730	0.06800596061
1731	0.06799800391
1732	0.06799332813
1733	0.06798224262
1734	0.06797416267
1735	0.06795445312
1736	0.06794754251
1737	0.06794055607
1738	0.06793024156
1739	0.06791872227
1740	0.06791360298
1741	0.06788940906
1742	0.06788059048
1743	0.06785164165
1744	0.06784337791
1745	0.06784054562
1746	0.06783495878
1747	0.06783233322
1748	0.06781774276
1749	0.06781490254
1750	0.06779061703
1751	0.06777969362
1752	0.06777686736
1753	0.06774802665
1754	0.0677112595
1755	0.06770442624
1756	0.06768308717
1757	0.06768088501
1758	0.06767426608
1759	0.06767185742
1760	0.06765720922
1761	0.06765463166
1762	0.067647748
1763	0.06763952806
1764	0.06762911458
1765	0.06760433002
1766	0.06758243457
1767	0.06757557425
1768	0.06756904058
1769	0.06755360862
1770	0.0675292424
1771	0.06749823759
1772	0.06748468895
1773	0.0674687994
1774	0.06744233039
1775	0.06744010879
1776	0.06742497113
1777	0.06742280646
1778	0.06740043074
1779	0.0673885522
1780	0.06737030659
1781	0.06736192158
1782	0.06735520884
1783	0.06732427435
1784	0.0673207904
1785	0.06729354008
1786	0.06727983026
1787	0.06727737321
1788	0.06723539338
1789	0.06722313866
1790	0.06720418
1791	0.06720144218
1792	0.067199099
1793	0.06719206507
1794	0.06718072408
1795	0.06717185159
1796	0.06715442465
1797	0.06714140431
1798	0.06712048462
1799	0.06711212647
1800	0.06709206946
1801	0.06707518449
1802	0.06704967061
1803	0.06703853297
1804	0.06701653562
1805	0.06699798322
1806	0.06698530903
1807	0.0669786681
1808	0.06696889947
1809	0.06695365044
1810	0.06694731837
1811	0.06692900625
1812	0.06691559335
1813	0.06690498315
1814	0.06689272915
1815	0.06689044703
1816	0.06687871183
1817	0.0668760534
1818	0.06686346759
1819	0.06685281176
1820	0.06684044806
1821	0.06683814137
1822	0.06682235761
1823	0.06680159452
1824	0.06679087062
1825	0.06678857853
1826	0.06676678917
1827	0.06675965161
1828	0.0667518776
1829	0.06673099018
1830	0.06672835218
1831	0.06671362657
1832	0.06671138211
1833	0.06670109343
1834	0.06667627339
1835	0.06666463448
1836	0.0666616253
1837	0.06664042327
1838	0.0666334759
1839	0.06662126547
1840	0.06660752831
1841	0.0665895469
1842	0.06657706977
1843	0.06657494841
1844	0.06656648501
1845	0.06654101083
1846	0.0665250657
1847	0.06652276935
1848	0.06651011001
1849	0.06650787865
1850	0.06650527986
1851	0.06649404047
1852	0.06648625169
1853	0.06647548507
1854	0.066456696
1855	0.06643458091
1856	0.06642373354
1857	0.06641441259
1858	0.06640903922
1859	0.06638583987
1860	0.06637318676
1861	0.06636008429
1862	0.06634952635
1863	0.06634384368
1864	0.06633366424
1865	0.06631373767
1866	0.0663114783
1867	0.06629644685
1868	0.06627150687
1869	0.0662647318
1870	0.06626243283
1871	0.06624122893
1872	0.06623893553
1873	0.06621404106
1874	0.06620049207
1875	0.06617749998
1876	0.0661704933
1877	0.0661490729
1878	0.06614679645
1879	0.06613178164
1880	0.06612410335
1881	0.06612194481
1882	0.0660965619
1883	0.06607932528
1884	0.06606877451
1885	0.06606139638
1886	0.06604611396
1887	0.06604395813
1888	0.06603310016
1889	0.06602726224
1890	0.06602146311
1891	0.06600994827
1892	0.06600796357
1893	0.06598392645
1894	0.06596104373
1895	0.065938766
1896	0.06592415721
1897	0.06591510589
1898	0.06590612481
1899	0.06588441664
1900	0.06584544564
1901	0.06583837773
1902	0.06583075838
1903	0.06581078741
1904	0.06579721263
1905	0.06577394773
1906	0.06575384242
1907	0.06575151203
1908	0.06574539007
1909	0.06573244146
1910	0.06571666589
1911	0.06569546275
1912	0.0656739251
1913	0.06565155849
1914	0.06562678892
1915	0.06562464469
1916	0.06561834424
1917	0.06561620998
1918	0.06560937925
1919	0.06560721281
1920	0.06558791942
1921	0.06558186648
1922	0.06556054081
1923	0.06554801768
1924	0.06553423323
1925	0.06552163834
1926	0.06551941969
1927	0.06550402478
1928	0.06549227558
1929	0.06547764832
1930	0.06546770941
1931	0.06544956224
1932	0.06544745952
1933	0.06543580096
1934	0.06542346187
1935	0.06541434366
1936	0.06540566183
1937	0.0653893526
1938	0.06538265544
1939	0.0653445994
1940	0.06531986902
1941	0.06531776308
1942	0.0653073535
1943	0.06530488148
1944	0.06530243333
1945	0.06528120834
1946	0.06527042768
1947	0.06526299699
1948	0.06526086585
1949	0.06523875218
1950	0.06522861203
1951	0.06522619873
1952	0.06521568996
1953	0.06519087588
1954	0.06518368126
1955	0.06517420624
1956	0.06517215606
1957	0.06516505821
1958	0.06514864189
1959	0.06513795477
1960	0.06513516408
1961	0.06512420977
1962	0.0651065041
1963	0.06509787566
1964	0.06507819007
1965	0.06506186127
1966	0.06505645328
1967	0.06503534071
1968	0.06502236579
1969	0.06501865994
1970	0.06501304975
1971	0.0649806608
1972	0.0649566019
1973	0.06494158234
1974	0.06493572613
1975	0.0649146338
1976	0.06490496439
1977	0.06489292248
1978	0.06488254711
1979	0.06486961705
1980	0.06486397537
1981	0.06485919306
1982	0.06485717909
1983	0.0648547666
1984	0.06485292988
1985	0.06484704425
1986	0.06483587672
1987	0.06481519125
1988	0.06480030849
1989	0.06477601015
1990	0.06476501208
1991	0.06475586712
1992	0.0647538762
1993	0.0647367507
1994	0.06472372109
1995	0.06471366116
1996	0.06471145396
1997	0.0646960571
1998	0.06467283027
1999	0.0646661463
2000	0.06466076568
2001	0.06464707093
2002	0.06463696362
2003	0.06461732363
2004	0.06459461331
2005	0.06458460003
2006	0.06456999649
2007	0.06456810686
2008	0.06455016136
2009	0.06454435432
2010	0.06452665128
2011	0.06451413352
2012	0.06450266521
2013	0.06449966779
2014	0.06448243562
2015	0.06447559503
2016	0.0644699363
2017	0.06445768079
2018	0.0644439565
2019	0.06443167515
2020	0.06442026365
2021	0.06439132962
2022	0.06436750483
2023	0.06434366812
2024	0.06431002274
2025	0.06430181864
2026	0.06429248671
2027	0.06429053018
2028	0.06426217726
2029	0.06425301744
2030	0.06423940601
2031	0.0642300375
2032	0.06422190793
2033	0.06421633629
2034	0.06420938267
2035	0.06419516518
2036	0.06418890315
2037	0.06417067294
2038	0.06416417666
2039	0.06413196507
2040	0.06412093582
2041	0.06409944422
2042	0.06408190428
2043	0.06407768871
2044	0.06406594749
2045	0.06405663671
2046	0.06404655269
2047	0.06403603846
2048	0.06400945369
2049	0.06397027778
2050	0.06395575465
2051	0.06394213035
2052	0.06394030899
2053	0.06391525948
2054	0.06390448545
2055	0.06389827406
2056	0.06389583263
2057	0.06387527483
2058	0.06386460671
2059	0.06384988251
2060	0.06384589953
2061	0.06382932474
2062	0.06382554597
2063	0.06382363164
2064	0.06380729766
2065	0.06379711416
2066	0.06379076501
2067	0.06376587916
2068	0.06375748032
2069	0.06374299538
2070	0.06372925565
2071	0.06370979568
2072	0.06369026955
2073	0.06368046607
2074	0.06365109713
2075	0.06364457887
2076	0.06363357948
2077	0.06362711311
2078	0.06361018259
2079	0.06360824705
2080	0.06356886385
2081	0.06355032184
2082	0.06352632558
2083	0.06349989754
2084	0.06349170299
2085	0.06348614836
2086	0.06348422112
2087	0.06347173321
2088	0.06346949837
2089	0.06345874017
2090	0.06345258393
2091	0.06343704197
2092	0.0634209767
2093	0.06341531378
2094	0.06339876386
2095	0.06339209322
2096	0.06338408171
2097	0.06337653991
2098	0.06336708613
2099	0.06335613931
2100	0.063350322
2101	0.06333704836
2102	0.06332241678
2103	0.06331568289
2104	0.06330886915
2105	0.06330627436
2106	0.06330401016
2107	0.06330197539
2108	0.06328643038
2109	0.06326794952
2110	0.06326553644
2111	0.06325389635
2112	0.06323342923
2113	0.06322411632
2114	0.06321360199
2115	0.0632040495
2116	0.06320215647
2117	0.06318794566
2118	0.06318565585
2119	0.06317277528
2120	0.06315034545
2121	0.06314345355
2122	0.06313441485
2123	0.0631090606
2124	0.06310718987
2125	0.06309894988
2126	0.0630872819
2127	0.06306643137
2128	0.06305990223
2129	0.06305330469
2130	0.06304870559
2131	0.0630281333
2132	0.06301200597
2133	0.06300627639
2134	0.0629874468
2135	0.06297629334
2136	0.06296808901
2137	0.06295024735
2138	0.06294385358
2139	0.06294194307
2140	0.06291480649
2141	0.06291291906
2142	0.06289308415
2143	0.06288600443
2144	0.06285427958
2145	0.06284518516
2146	0.06282290437
2147	0.06281128898
2148	0.06279980874
2149	0.06278798378
2150	0.0627861813
2151	0.06276609273
2152	0.06274128705
2153	0.06272702575
2154	0.06271986018
2155	0.06270952779
2156	0.06269102336
2157	0.06268922814
2158	0.0626871219
2159	0.06266760519
2160	0.06265930256
2161	0.06265153025
2162	0.06264128653
2163	0.06263205677
2164	0.06261643332
2165	0.06261037926
2166	0.06259213687
2167	0.06257818589
2168	0.06256314337
2169	0.06255482463
2170	0.06254218091
2171	0.06253711613
2172	0.06252113028
2173	0.06250359852
2174	0.06249285438
2175	0.06247393387
2176	0.06245508187
2177	0.06244635626
2178	0.0624445538
2179	0.06243509434
2180	0.0624255848
2181	0.06241649793
2182	0.06239231904
2183	0.06238357607
2184	0.06236621138
2185	0.06234629889
2186	0.06233610141
2187	0.06232709009
2188	0.06231070972
2189	0.06230088969
2190	0.06229717082
2191	0.06227857153
2192	0.06226907673
2193	0.06226119195
2194	0.06225323928
2195	0.06223767447
2196	0.06222626541
2197	0.06220731227
2198	0.06220235894
2199	0.06220038922
2200	0.06219230651
2201	0.06218617147
2202	0.06216138741
2203	0.06214032006
2204	0.06210603468
2205	0.06210034217
2206	0.06209459121
2207	0.06208887797
2208	0.06208330003
2209	0.06207437369
2210	0.06206044362
2211	0.06205869573
2212	0.06204837418
2213	0.0620318691
2214	0.06202034146
2215	0.06201850958
2216	0.0619991664
2217	0.06197349278
2218	0.06196001982
2219	0.06195021864
2220	0.06194509769
2221	0.0619161924
2222	0.0619031036
2223	0.0618950734
2224	0.06189291088
2225	0.06188299125
2226	0.06186382546
2227	0.06184191881
2228	0.06182497611
2229	0.06180908393
2230	0.06177716787
2231	0.06176761889
2232	0.06174935796
2233	0.0617321044
2234	0.06172241453
2235	0.06171759135
2236	0.06171597704
2237	0.06170052943
2238	0.0616864201
2239	0.0616800508
2240	0.06167445264
2241	0.06166794104
2242	0.06165829381
2243	0.06164335037
2244	0.06163379799
2245	0.06162705121
2246	0.0616192158
2247	0.06161750367
2248	0.06159518176
2249	0.06158967254
2250	0.0615879171
2251	0.06158108946
2252	0.06156019442
2253	0.06155654453
2254	0.0615442244
2255	0.06154250931
2256	0.06153687849
2257	0.06153251657
2258	0.0615307368
2259	0.06151672052
2260	0.0615052728
2261	0.0614863967
2262	0.06147287019
2263	0.06146400056
2264	0.06145227913
2265	0.06143904836
2266	0.0614373652
2267	0.06142682262
2268	0.06141706232
2269	0.06141506127
2270	0.06141132875
2271	0.06140117977
2272	0.06139939373
2273	0.06139010884
2274	0.0613852979
2275	0.06137766682
2276	0.06137283073
2277	0.06137117521
2278	0.06134635142
2279	0.0613418777
2280	0.06133477987
2281	0.06132313864
2282	0.06130770525
2283	0.0613002013
2284	0.0612941353
2285	0.0612871955
2286	0.06128107182
2287	0.06126436099
2288	0.0612360264
2289	0.06123426111
2290	0.06122926671
2291	0.06122282189
2292	0.06120025469
2293	0.06119512624
2294	0.06117679059
2295	0.06115617273
2296	0.06114502693
2297	0.06113137179
2298	0.06112615436
2299	0.06112153971
2300	0.06111438832
2301	0.06110507149
2302	0.06108109944
2303	0.06107193568
2304	0.06106112469
2305	0.0610444847
2306	0.06103028013
2307	0.0610211273
2308	0.06101474658
2309	0.06101311207
2310	0.06099197949
2311	0.06097954254
2312	0.06096511847
2313	0.06095638985
2314	0.06094736534
2315	0.06092016268
2316	0.06089376786
2317	0.06088066825
2318	0.0608654663
2319	0.06084308212
2320	0.06083690129
2321	0.06083527376
2322	0.06082332113
2323	0.06082165137
2324	0.06081902356
2325	0.06080052076
2326	0.06078611801
2327	0.0607689696
2328	0.06075142593
2329	0.06074630203
2330	0.06073393532
2331	0.06072521954
2332	0.06071059603
2333	0.0606907275
2334	0.06068243551
2335	0.06066871031
2336	0.06065803976
2337	0.06065247325
2338	0.0606333925
2339	0.0606285524
2340	0.06060299935
2341	0.06059269049
2342	0.06058334547
2343	0.06058172635
2344	0.06056021563
2345	0.06055860323
2346	0.06055700068
2347	0.06055540553
2348	0.06054146332
2349	0.06053306131
2350	0.06051690405
2351	0.06051294237
2352	0.06051129906
2353	0.06049013872
2354	0.06048114097
2355	0.06047144299
2356	0.06045430059
2357	0.06044704688
2358	0.06043026918
2359	0.06042122254
2360	0.06040194387
2361	0.06039089279
2362	0.06037467832
2363	0.06036564739
2364	0.06035917036
2365	0.06034024815
2366	0.06033587758
2367	0.06032078216
2368	0.06030450253
2369	0.06030017038
2370	0.06029239002
2371	0.06027306879
2372	0.06026844256
2373	0.0602596265
2374	0.06023979334
2375	0.06022410332
2376	0.06022210875
2377	0.06020673738
2378	0.06019759439
2379	0.06018995764
2380	0.06018354882
2381	0.06017450507
2382	0.06016019009
2383	0.06015375249
2384	0.06014791832
2385	0.06014631794
2386	0.0601427473
2387	0.06013209095
2388	0.06011085289
2389	0.06010369609
2390	0.06008724129
2391	0.06007168748
2392	0.06006421088
2393	0.06006259669
2394	0.06005282444
2395	0.06003858232
2396	0.06002666342
2397	0.0600137901
2398	0.05999485493
2399	0.05999329485
2400	0.05997884904
2401	0.05996254451
2402	0.05994435841
2403	0.05994249112
2404	0.05990733327
2405	0.05988407873
2406	0.05987911656
2407	0.05986904831
2408	0.05986240817
2409	0.0598527844
2410	0.05984955907
2411	0.05984770813
2412	0.05983690726
2413	0.05982855573
2414	0.05982296904
2415	0.05981521059
2416	0.05980820394
2417	0.05980657369
2418	0.0598019037
2419	0.05978983985
2420	0.05977569006
2421	0.05977033299
2422	0.05976162766
2423	0.05975097736
2424	0.05971856715
2425	0.05970247036
2426	0.05968501368
2427	0.05967677765
2428	0.05966236568
2429	0.05965628584
2430	0.05964766837
2431	0.05963952385
2432	0.05963798686
2433	0.05962917698
2434	0.05961113117
2435	0.05960561537
2436	0.05959617924
2437	0.05957812293
2438	0.05956667231
2439	0.05956440728
2440	0.0595550944
2441	0.05954749839
2442	0.05954051509
2443	0.05953491387
2444	0.05951735753
2445	0.05950104516
2446	0.05947773707
2447	0.05946593516
2448	0.05944730788
2449	0.05944182869
2450	0.05941081769
2451	0.059393164
2452	0.05938172898
2453	0.05937984394
2454	0.05936944504
2455	0.05936078286
2456	0.0593547863
2457	0.05934770511
2458	0.05933324981
2459	0.05932857052
2460	0.05931662554
2461	0.05929492925
2462	0.05927512751
2463	0.05926146751
2464	0.0592358974
2465	0.05922502119
2466	0.05921757947
2467	0.05920391166
2468	0.05918942397
2469	0.05918784011
2470	0.05918632832
2471	0.05918270077
2472	0.05917779035
2473	0.05917622423
2474	0.05915211746
2475	0.05913872914
2476	0.05913183447
2477	0.05912510629
2478	0.05911675849
2479	0.05910501873
2480	0.05909827318
2481	0.05908799623
2482	0.05908595887
2483	0.05908108866
2484	0.05907459963
2485	0.05906863192
2486	0.0590535293
2487	0.05904632116
2488	0.05902908858
2489	0.05901948047
2490	0.05901516442
2491	0.05900576278
2492	0.05899774686
2493	0.05897504661
2494	0.05895292409
2495	0.05893136519
2496	0.0589234254
2497	0.05889854312
2498	0.05889086045
2499	0.05886458401
2500	0.05885546572
2501	0.05884571417
2502	0.0588341441
2503	0.05881206103
2504	0.05881048242
2505	0.05880567614
2506	0.0588005471
2507	0.05879462125
2508	0.05878456775
2509	0.05877567863
2510	0.05874589241
2511	0.05873426211
2512	0.05871445974
2513	0.05870772762
2514	0.0586992429
2515	0.05869776528
2516	0.05868128074
2517	0.05867001397
2518	0.05866686072
2519	0.05865501151
2520	0.05864659265
2521	0.05862355779
2522	0.05861006174
2523	0.05860096267
2524	0.05858564563
2525	0.05857710911
2526	0.05857555712
2527	0.0585551948
2528	0.05854689444
2529	0.05853794819
2530	0.05852797758
2531	0.05852445618
2532	0.05851103549
2533	0.05849108462
2534	0.05846287339
2535	0.05845710669
2536	0.05844339262
2537	0.05842013222
2538	0.05841530473
2539	0.05840309351
2540	0.05838961571
2541	0.05838126802
2542	0.05837979171
2543	0.0583503094
2544	0.0583453129
2545	0.05834156206
2546	0.05832602233
2547	0.05831155404
2548	0.05829518546
2549	0.05828792547
2550	0.05825976252
2551	0.05825165571
2552	0.05823284254
2553	0.05821289204
2554	0.0581982632
2555	0.05818353219
2556	0.05816504802
2557	0.05816358916
2558	0.05814903417
2559	0.05812845819
2560	0.05811178393
2561	0.05809144955
2562	0.0580899948
2563	0.05808156724
2564	0.05805319069
2565	0.05804429563
2566	0.05803441422
2567	0.05802477534
2568	0.05802026952
2569	0.05800350757
2570	0.05799282303
2571	0.05797399177
2572	0.05796572224
2573	0.05795331344
2574	0.0579518637
2575	0.05794424966
2576	0.05793478649
2577	0.05792525165
2578	0.05790941183
2579	0.05790769582
2580	0.05789689134
2581	0.05788453347
2582	0.05786344582
2583	0.05784764104
2584	0.0578460725
2585	0.05783378793
2586	0.05781804747
2587	0.05780620943
2588	0.05779710552
2589	0.05778817824
2590	0.05776860477
2591	0.05776716678
2592	0.05775785785
2593	0.05773994606
2594	0.05772838262
2595	0.05770825558
2596	0.05769468972
2597	0.05768822199
2598	0.05768163669
2599	0.05767480907
2600	0.05765044696
2601	0.05763889138
2602	0.0576370387
2603	0.05761518395
2604	0.05760780313
2605	0.05760009076
2606	0.05759408094
2607	0.05758655111
2608	0.05756649269
2609	0.05755283169
2610	0.05754494808
2611	0.05753922887
2612	0.05753203731
2613	0.05753061443
2614	0.05752414072
2615	0.05751601487
2616	0.05751458663
2617	0.05749611899
2618	0.0574793271
2619	0.05747212697
2620	0.05746186215
2621	0.05746045853
2622	0.05744707778
2623	0.05743246105
2624	0.05742787516
2625	0.05742141973
2626	0.05741428821
2627	0.05740246608
2628	0.05739453831
2629	0.05739018497
2630	0.05737391198
2631	0.05735813884
2632	0.05734835629
2633	0.05732987695
2634	0.05731979594
2635	0.05731200005
2636	0.05730713317
2637	0.05729005768
2638	0.05726358718
2639	0.05725489046
2640	0.05723044788
2641	0.0572211529
2642	0.05721431878
2643	0.05720240463
2644	0.05718952586
2645	0.05718193682
2646	0.05717373936
2647	0.0571723423
2648	0.05715812749
2649	0.05715124437
2650	0.0571311133
2651	0.05711811073
2652	0.05710452142
2653	0.05707894116
2654	0.05706282018
2655	0.05705355099
2656	0.05704463733
2657	0.05703913165
2658	0.05703355236
2659	0.05702886366
2660	0.0570093122
2661	0.05698927312
2662	0.05698782656
2663	0.05697988516
2664	0.05696523327
2665	0.0569593828
2666	0.05694942068
2667	0.05694282622
2668	0.05691603143
2669	0.05690833654
2670	0.05690441625
2671	0.05689599443
2672	0.0568901704
2673	0.05687095034
2674	0.05686951492
2675	0.05684550345
2676	0.05684067234
2677	0.05683930224
2678	0.05682097397
2679	0.05680529719
2680	0.05679633216
2681	0.05677901633
2682	0.05676188538
2683	0.05675445514
2684	0.05674217314
2685	0.05673319688
2686	0.05672418176
2687	0.05671548397
2688	0.05670623171
2689	0.05669704954
2690	0.05668768476
2691	0.05667933234
2692	0.05666821367
2693	0.05666003933
2694	0.05664174746
2695	0.05662653459
2696	0.0566008715
2697	0.05659623898
2698	0.05659320316
2699	0.05658577986
2700	0.0565750464
2701	0.05656015697
2702	0.05655880182
2703	0.05654041237
2704	0.0565304484
2705	0.05652441022
2706	0.05650714268
2707	0.05649949259
2708	0.05648207406
2709	0.05647217201
2710	0.0564655473
2711	0.05646308982
2712	0.05644653029
2713	0.05644027681
2714	0.05643513874
2715	0.05643070047
2716	0.05642927036
2717	0.05639987094
2718	0.05639096492
2719	0.05637665682
2720	0.05635726265
2721	0.05635212712
2722	0.05632584383
2723	0.05630919865
2724	0.05630180704
2725	0.05629434427
2726	0.05627522944
2727	0.05626830776
2728	0.05624988783
2729	0.05621394113
2730	0.05618650481
2731	0.05618516042
2732	0.05617806523
2733	0.05617672756
2734	0.05615017601
2735	0.05613281454
2736	0.05610052228
2737	0.05608239365
2738	0.05607026445
2739	0.0560643625
2740	0.0560602339
2741	0.0560331121
2742	0.0560139211
2743	0.05599718161
2744	0.05598423332
2745	0.05598284816
2746	0.05595854885
2747	0.0559522344
2748	0.05594589054
2749	0.05594340885
2750	0.05592541634
2751	0.05592061448
2752	0.05588732097
2753	0.05588228261
2754	0.0558591555
2755	0.05584752822
2756	0.05583456801
2757	0.05583293165
2758	0.0558169284
2759	0.05580438167
2760	0.05579996991
2761	0.05578490582
2762	0.05577877615
2763	0.05576481645
2764	0.05574734157
2765	0.05574052862
2766	0.05572059225
2767	0.05570075181
2768	0.05569122637
2769	0.05566983766
2770	0.05566581487
2771	0.0556485402
2772	0.05564417966
2773	0.05563665013
2774	0.05563143907
2775	0.05562389185
2776	0.0556190548
2777	0.05561759879
2778	0.05561134462
2779	0.05559468224
2780	0.05558110347
2781	0.05555119732
2782	0.05553998885
2783	0.05553228987
2784	0.05553105779
2785	0.05551342837
2786	0.05550456879
2787	0.0555028922
2788	0.05549858013
2789	0.05549101872
2790	0.05548895049
2791	0.05546824656
2792	0.05545316454
2793	0.05544603641
2794	0.05543806438
2795	0.05543058899
2796	0.0554227482
2797	0.05542038171
2798	0.05540332109
2799	0.05539888225
2800	0.05539156751
2801	0.05538285743
2802	0.05535467861
2803	0.05534554178
2804	0.05534084895
2805	0.05531882196
2806	0.05531197534
2807	0.05531067193
2808	0.05530647611
2809	0.05529045867
2810	0.05527628206
2811	0.05526659334
2812	0.05525847613
2813	0.05525255913
2814	0.05522812614
2815	0.0552131758
2816	0.05521184784
2817	0.05521055901
2818	0.05519861515
2819	0.05518750457
2820	0.05518624431
2821	0.05517860342
2822	0.05516230463
2823	0.05516102561
2824	0.05513857517
2825	0.05512496638
2826	0.05512044572
2827	0.05510088443
2828	0.05509956422
2829	0.05508492183
2830	0.05507763045
2831	0.05507256754
2832	0.05505863097
2833	0.05505462101
2834	0.05504886439
2835	0.05504313464
2836	0.05504186765
2837	0.05502977538
2838	0.05502822407
2839	0.05502456693
2840	0.05500505327
2841	0.05500375732
2842	0.0549877727
2843	0.0549697395
2844	0.05496848739
2845	0.05495791976
2846	0.05495137337
2847	0.05494427462
2848	0.05493682237
2849	0.05493159711
2850	0.05492545446
2851	0.05491496006
2852	0.05490375526
2853	0.05489183234
2854	0.05489030098
2855	0.0548716907
2856	0.05486704959
2857	0.05486041883
2858	0.05485063236
2859	0.05484034191
2860	0.05483430743
2861	0.05482960856
2862	0.05482334824
2863	0.05481582899
2864	0.05481252485
2865	0.05480600762
2866	0.05480471355
2867	0.05479944461
2868	0.05478460908
2869	0.05477023482
2870	0.05476424777
2871	0.05476295942
2872	0.05475399486
2873	0.05474125327
2874	0.05472953198
2875	0.05472043275
2876	0.05471892697
2877	0.05470694643
2878	0.05469942961
2879	0.05469065245
2880	0.05468191056
2881	0.05464527662
2882	0.05464029543
2883	0.0546284279
2884	0.05459764663
2885	0.05459636814
2886	0.05458719972
2887	0.05457692614
2888	0.05457058934
2889	0.05456312122
2890	0.05455484093
2891	0.05453392289
2892	0.05453252664
2893	0.05452841408
2894	0.05452408612
2895	0.05451135364
2896	0.054508102
2897	0.05449220575
2898	0.05449071061
2899	0.05448426553
2900	0.05445752084
2901	0.05444055975
